time,cnt
1564786879.0,11
1564786880.0,11
1564786881.0,11
1564786882.0,11
1564786883.0,11
1564786884.0,11
1564786885.0,11
1564786886.0,11
1564786887.0,11
1564786888.0,11
1564786889.0,11
1564786890.0,11
1564786891.0,11
1564786892.0,11
1564786893.0,11
1564786894.0,11
1564786895.0,11
1564786896.0,11
1564786897.0,11
1564786898.0,11
1564786899.0,11
1564786900.0,11
1564786901.0,11
1564786902.0,11
1564786903.0,11
1564786904.0,11
1564786905.0,11
1564786906.0,11
1564786907.0,11
1564786908.0,11
1564786909.0,11
1564786910.0,11
1564786911.0,11
1564786912.0,11
1564786913.0,11
1564786914.0,11
1564786915.0,11
1564786916.0,11
1564786917.0,11
1564786918.0,11
1564786919.0,11
1564786920.0,10
1564786921.0,10
1564786922.0,10
1564786923.0,10
1564786924.0,10
1564786925.0,10
1564786926.0,10
1564786927.0,10
1564786928.0,10
1564786929.0,10
1564786930.0,10
1564786931.0,10
1564786932.0,10
1564786933.0,10
1564786934.0,10
1564786935.0,10
1564786936.0,10
1564786937.0,10
1564786938.0,10
1564786939.0,10
1564786940.0,10
1564786941.0,10
1564786942.0,10
1564786943.0,10
1564786944.0,10
1564786945.0,10
1564786946.0,10
1564786947.0,10
1564786948.0,10
1564786949.0,10
1564786950.0,10
1564786951.0,10
1564786952.0,10
1564786953.0,10
1564786954.0,10
1564786955.0,10
1564786956.0,10
1564786957.0,10
1564786958.0,10
1564786959.0,10
1564786960.0,10
1564786961.0,10
1564786962.0,10
1564786963.0,10
1564786964.0,10
1564786965.0,10
1564786966.0,10
1564786967.0,10
1564786968.0,10
1564786969.0,10
1564786970.0,10
1564786971.0,10
1564786972.0,10
1564786973.0,10
1564786974.0,10
1564786975.0,10
1564786976.0,10
1564786977.0,10
1564786978.0,10
1564786979.0,10
1564786980.0,10
1564786981.0,10
1564786982.0,10
1564786983.0,10
1564786984.0,10
1564786985.0,10
1564786986.0,10
1564786987.0,10
1564786988.0,10
1564786989.0,10
1564786990.0,10
1564786991.0,10
1564786992.0,10
1564786993.0,10
1564786994.0,10
1564786995.0,10
1564786996.0,10
1564786997.0,10
1564786998.0,10
1564786999.0,10
1564787000.0,10
1564787001.0,10
1564787002.0,10
1564787003.0,10
1564787004.0,10
1564787005.0,10
1564787006.0,10
1564787007.0,10
1564787008.0,10
1564787009.0,10
1564787010.0,10
1564787011.0,10
1564787012.0,10
1564787013.0,10
1564787014.0,10
1564787015.0,10
1564787016.0,10
1564787017.0,10
1564787018.0,10
1564787019.0,10
1564787020.0,10
1564787021.0,10
1564787022.0,10
1564787023.0,10
1564787024.0,10
1564787025.0,10
1564787026.0,10
1564787027.0,10
1564787028.0,10
1564787029.0,10
1564787030.0,10
1564787031.0,10
1564787032.0,10
1564787033.0,10
1564787034.0,10
1564787035.0,10
1564787036.0,10
1564787037.0,10
1564787038.0,10
1564787039.0,10
1564787040.0,10
1564787041.0,11
1564787042.0,11
1564787043.0,11
1564787044.0,11
1564787045.0,11
1564787046.0,11
1564787047.0,11
1564787048.0,11
1564787049.0,11
1564787050.0,11
1564787051.0,11
1564787052.0,11
1564787053.0,11
1564787054.0,11
1564787055.0,11
1564787056.0,11
1564787057.0,11
1564787058.0,11
1564787059.0,11
1564787060.0,11
1564787061.0,11
1564787062.0,11
1564787063.0,11
1564787064.0,11
1564787065.0,11
1564787066.0,11
1564787067.0,11
1564787068.0,11
1564787069.0,11
1564787070.0,11
1564787071.0,11
1564787072.0,11
1564787073.0,11
1564787074.0,11
1564787075.0,11
1564787076.0,11
1564787077.0,11
1564787078.0,11
1564787079.0,11
1564787080.0,11
1564787081.0,11
1564787082.0,11
1564787083.0,11
1564787084.0,11
1564787085.0,11
1564787086.0,11
1564787087.0,11
1564787088.0,11
1564787089.0,11
1564787090.0,11
1564787091.0,11
1564787092.0,11
1564787093.0,11
1564787094.0,11
1564787095.0,11
1564787096.0,11
1564787097.0,11
1564787098.0,11
1564787099.0,11
1564787100.0,11
1564787101.0,11
1564787102.0,11
1564787103.0,11
1564787104.0,11
1564787105.0,11
1564787106.0,11
1564787107.0,11
1564787108.0,11
1564787109.0,11
1564787110.0,11
1564787111.0,11
1564787112.0,11
1564787113.0,11
1564787114.0,11
1564787115.0,11
1564787116.0,11
1564787117.0,11
1564787118.0,11
1564787119.0,11
1564787120.0,11
1564787121.0,11
1564787122.0,11
1564787123.0,11
1564787124.0,11
1564787125.0,11
1564787126.0,11
1564787127.0,11
1564787128.0,11
1564787129.0,11
1564787130.0,11
1564787131.0,11
1564787132.0,11
1564787133.0,11
1564787134.0,11
1564787135.0,11
1564787136.0,11
1564787137.0,11
1564787138.0,11
1564787139.0,11
1564787140.0,11
1564787141.0,11
1564787142.0,11
1564787143.0,11
1564787144.0,11
1564787145.0,11
1564787146.0,11
1564787147.0,11
1564787148.0,11
1564787149.0,11
1564787150.0,11
1564787151.0,11
1564787152.0,11
1564787153.0,11
1564787154.0,11
1564787155.0,11
1564787156.0,11
1564787157.0,11
1564787158.0,11
1564787159.0,11
1564787160.0,10
1564787161.0,10
1564787162.0,10
1564787163.0,10
1564787164.0,10
1564787165.0,10
1564787166.0,10
1564787167.0,10
1564787168.0,10
1564787169.0,10
1564787170.0,10
1564787171.0,10
1564787172.0,10
1564787173.0,10
1564787174.0,10
1564787175.0,10
1564787176.0,10
1564787177.0,10
1564787178.0,10
1564787179.0,10
1564787180.0,10
1564787181.0,10
1564787182.0,10
1564787183.0,10
1564787184.0,10
1564787185.0,10
1564787186.0,10
1564787187.0,10
1564787188.0,10
1564787189.0,10
1564787190.0,10
1564787191.0,10
1564787192.0,10
1564787193.0,10
1564787194.0,10
1564787195.0,10
1564787196.0,10
1564787197.0,10
1564787198.0,10
1564787199.0,10
1564787200.0,10
1564787201.0,10
1564787202.0,10
1564787203.0,10
1564787204.0,10
1564787205.0,10
1564787206.0,10
1564787207.0,10
1564787208.0,10
1564787209.0,10
1564787210.0,10
1564787211.0,10
1564787212.0,10
1564787213.0,10
1564787214.0,10
1564787215.0,10
1564787216.0,10
1564787217.0,10
1564787218.0,10
1564787219.0,10
1564787220.0,10
1564787221.0,10
1564787222.0,10
1564787223.0,10
1564787224.0,10
1564787225.0,10
1564787226.0,10
1564787227.0,10
1564787228.0,10
1564787229.0,10
1564787230.0,10
1564787231.0,10
1564787232.0,10
1564787233.0,10
1564787234.0,10
1564787235.0,10
1564787236.0,10
1564787237.0,10
1564787238.0,10
1564787239.0,10
1564787240.0,10
1564787241.0,10
1564787242.0,10
1564787243.0,10
1564787244.0,10
1564787245.0,10
1564787246.0,10
1564787247.0,10
1564787248.0,10
1564787249.0,10
1564787250.0,10
1564787251.0,10
1564787252.0,10
1564787253.0,10
1564787254.0,10
1564787255.0,10
1564787256.0,10
1564787257.0,10
1564787258.0,10
1564787259.0,10
1564787260.0,10
1564787261.0,10
1564787262.0,10
1564787263.0,10
1564787264.0,10
1564787265.0,10
1564787266.0,10
1564787267.0,10
1564787268.0,10
1564787269.0,10
1564787270.0,10
1564787271.0,10
1564787272.0,10
1564787273.0,10
1564787274.0,10
1564787275.0,10
1564787276.0,10
1564787277.0,10
1564787278.0,10
1564787279.0,10
1564787280.0,10
1564787281.0,10
1564787282.0,10
1564787283.0,10
1564787284.0,10
1564787285.0,10
1564787286.0,10
1564787287.0,10
1564787288.0,10
1564787289.0,10
1564787290.0,10
1564787291.0,10
1564787292.0,10
1564787293.0,10
1564787294.0,10
1564787295.0,10
1564787296.0,10
1564787297.0,10
1564787298.0,10
1564787299.0,10
1564787300.0,10
1564787301.0,10
1564787302.0,10
1564787303.0,10
1564787304.0,10
1564787305.0,10
1564787306.0,10
1564787307.0,10
1564787308.0,10
1564787309.0,10
1564787310.0,10
1564787311.0,10
1564787312.0,10
1564787313.0,10
1564787314.0,10
1564787315.0,10
1564787316.0,10
1564787317.0,10
1564787318.0,10
1564787319.0,10
1564787320.0,10
1564787321.0,10
1564787322.0,10
1564787323.0,10
1564787324.0,10
1564787325.0,10
1564787326.0,10
1564787327.0,10
1564787328.0,10
1564787329.0,10
1564787330.0,10
1564787331.0,10
1564787332.0,10
1564787333.0,10
1564787334.0,10
1564787335.0,10
1564787336.0,10
1564787337.0,10
1564787338.0,10
1564787339.0,10
1564787340.0,10
1564787341.0,10
1564787342.0,10
1564787343.0,10
1564787344.0,10
1564787345.0,10
1564787346.0,10
1564787347.0,10
1564787348.0,10
1564787349.0,10
1564787350.0,10
1564787351.0,10
1564787352.0,10
1564787353.0,10
1564787354.0,10
1564787355.0,10
1564787356.0,10
1564787357.0,10
1564787358.0,10
1564787359.0,10
1564787360.0,10
1564787361.0,10
1564787362.0,10
1564787363.0,10
1564787364.0,10
1564787365.0,10
1564787366.0,10
1564787367.0,10
1564787368.0,10
1564787369.0,10
1564787370.0,10
1564787371.0,10
1564787372.0,10
1564787373.0,10
1564787374.0,10
1564787375.0,10
1564787376.0,10
1564787377.0,10
1564787378.0,10
1564787379.0,10
1564787380.0,10
1564787381.0,10
1564787382.0,10
1564787383.0,10
1564787384.0,10
1564787385.0,10
1564787386.0,10
1564787387.0,10
1564787388.0,10
1564787389.0,10
1564787390.0,10
1564787391.0,10
1564787392.0,10
1564787393.0,10
1564787394.0,10
1564787395.0,10
1564787396.0,10
1564787397.0,10
1564787398.0,10
1564787399.0,10
1564787400.0,10
1564787401.0,10
1564787402.0,10
1564787403.0,10
1564787404.0,10
1564787405.0,10
1564787406.0,10
1564787407.0,10
1564787408.0,10
1564787409.0,10
1564787410.0,10
1564787411.0,10
1564787412.0,10
1564787413.0,10
1564787414.0,10
1564787415.0,10
1564787416.0,10
1564787417.0,10
1564787418.0,10
1564787419.0,10
1564787420.0,10
1564787421.0,10
1564787422.0,10
1564787423.0,10
1564787424.0,10
1564787425.0,10
1564787426.0,10
1564787427.0,10
1564787428.0,10
1564787429.0,10
1564787430.0,10
1564787431.0,10
1564787432.0,10
1564787433.0,10
1564787434.0,10
1564787435.0,10
1564787436.0,10
1564787437.0,10
1564787438.0,10
1564787439.0,10
1564787440.0,10
1564787441.0,10
1564787442.0,10
1564787443.0,10
1564787444.0,10
1564787445.0,10
1564787446.0,10
1564787447.0,10
1564787448.0,10
1564787449.0,10
1564787450.0,10
1564787451.0,10
1564787452.0,10
1564787453.0,10
1564787454.0,10
1564787455.0,10
1564787456.0,10
1564787457.0,10
1564787458.0,10
1564787459.0,10
1564787460.0,10
1564787461.0,10
1564787462.0,10
1564787463.0,10
1564787464.0,10
1564787465.0,10
1564787466.0,10
1564787467.0,10
1564787468.0,10
1564787469.0,10
1564787470.0,10
1564787471.0,10
1564787472.0,10
1564787473.0,10
1564787474.0,10
1564787475.0,10
1564787476.0,10
1564787477.0,10
1564787478.0,10
1564787479.0,10
1564787480.0,10
1564787481.0,10
1564787482.0,10
1564787483.0,10
1564787484.0,10
1564787485.0,10
1564787486.0,10
1564787487.0,10
1564787488.0,10
1564787489.0,10
1564787490.0,10
1564787491.0,10
1564787492.0,10
1564787493.0,10
1564787494.0,10
1564787495.0,10
1564787496.0,10
1564787497.0,10
1564787498.0,10
1564787499.0,10
1564787500.0,10
1564787501.0,10
1564787502.0,10
1564787503.0,10
1564787504.0,10
1564787505.0,10
1564787506.0,10
1564787507.0,10
1564787508.0,10
1564787509.0,10
1564787510.0,10
1564787511.0,10
1564787512.0,10
1564787513.0,10
1564787514.0,10
1564787515.0,10
1564787516.0,10
1564787517.0,10
1564787518.0,10
1564787519.0,10
1564787520.0,10
1564787521.0,10
1564787522.0,10
1564787523.0,10
1564787524.0,10
1564787525.0,10
1564787526.0,10
1564787527.0,10
1564787528.0,10
1564787529.0,10
1564787530.0,10
1564787531.0,10
1564787532.0,10
1564787533.0,10
1564787534.0,10
1564787535.0,10
1564787536.0,10
1564787537.0,10
1564787538.0,10
1564787539.0,10
1564787540.0,10
1564787541.0,10
1564787542.0,10
1564787543.0,10
1564787544.0,10
1564787545.0,10
1564787546.0,10
1564787547.0,10
1564787548.0,10
1564787549.0,10
1564787550.0,10
1564787551.0,10
1564787552.0,10
1564787553.0,10
1564787554.0,10
1564787555.0,10
1564787556.0,10
1564787557.0,10
1564787558.0,10
1564787559.0,10
1564787560.0,10
1564787561.0,10
1564787562.0,10
1564787563.0,10
1564787564.0,10
1564787565.0,10
1564787566.0,10
1564787567.0,10
1564787568.0,10
1564787569.0,10
1564787570.0,10
1564787571.0,10
1564787572.0,10
1564787573.0,10
1564787574.0,10
1564787575.0,10
1564787576.0,10
1564787577.0,10
1564787578.0,10
1564787579.0,10
1564787580.0,10
1564787581.0,10
1564787582.0,10
1564787583.0,10
1564787584.0,10
1564787585.0,10
1564787586.0,10
1564787587.0,10
1564787588.0,10
1564787589.0,10
1564787590.0,10
1564787591.0,10
1564787592.0,10
1564787593.0,10
1564787594.0,10
1564787595.0,10
1564787596.0,10
1564787597.0,10
1564787598.0,10
1564787599.0,10
1564787600.0,10
1564787601.0,10
1564787602.0,10
1564787603.0,10
1564787604.0,10
1564787605.0,10
1564787606.0,10
1564787607.0,10
1564787608.0,10
1564787609.0,10
1564787610.0,10
1564787611.0,10
1564787612.0,10
1564787613.0,10
1564787614.0,10
1564787615.0,10
1564787616.0,10
1564787617.0,10
1564787618.0,10
1564787619.0,10
1564787620.0,10
1564787621.0,10
1564787622.0,10
1564787623.0,10
1564787624.0,10
1564787625.0,10
1564787626.0,10
1564787627.0,10
1564787628.0,10
1564787629.0,10
1564787630.0,10
1564787631.0,10
1564787632.0,10
1564787633.0,10
1564787634.0,10
1564787635.0,10
1564787636.0,10
1564787637.0,10
1564787638.0,10
1564787639.0,10
1564787640.0,10
1564787641.0,10
1564787642.0,10
1564787643.0,10
1564787644.0,10
1564787645.0,10
1564787646.0,10
1564787647.0,10
1564787648.0,10
1564787649.0,10
1564787650.0,10
1564787651.0,10
1564787652.0,10
1564787653.0,10
1564787654.0,10
1564787655.0,10
1564787656.0,10
1564787657.0,10
1564787658.0,10
1564787659.0,10
1564787660.0,10
1564787661.0,10
1564787662.0,10
1564787663.0,10
1564787664.0,10
1564787665.0,10
1564787666.0,10
1564787667.0,10
1564787668.0,10
1564787669.0,10
1564787670.0,10
1564787671.0,10
1564787672.0,10
1564787673.0,10
1564787674.0,10
1564787675.0,10
1564787676.0,10
1564787677.0,10
1564787678.0,10
1564787679.0,10
1564787680.0,10
1564787681.0,10
1564787682.0,10
1564787683.0,10
1564787684.0,10
1564787685.0,10
1564787686.0,10
1564787687.0,10
1564787688.0,10
1564787689.0,10
1564787690.0,10
1564787691.0,10
1564787692.0,10
1564787693.0,10
1564787694.0,10
1564787695.0,10
1564787696.0,10
1564787697.0,10
1564787698.0,10
1564787699.0,10
1564787700.0,10
1564787701.0,10
1564787702.0,10
1564787703.0,10
1564787704.0,10
1564787705.0,10
1564787706.0,10
1564787707.0,10
1564787708.0,10
1564787709.0,10
1564787710.0,10
1564787711.0,10
1564787712.0,10
1564787713.0,10
1564787714.0,10
1564787715.0,10
1564787716.0,10
1564787717.0,10
1564787718.0,10
1564787719.0,10
1564787720.0,10
1564787721.0,10
1564787722.0,10
1564787723.0,10
1564787724.0,10
1564787725.0,10
1564787726.0,10
1564787727.0,10
1564787728.0,10
1564787729.0,10
1564787730.0,10
1564787731.0,10
1564787732.0,10
1564787733.0,10
1564787734.0,10
1564787735.0,10
1564787736.0,10
1564787737.0,10
1564787738.0,10
1564787739.0,10
1564787740.0,10
1564787741.0,10
1564787742.0,10
1564787743.0,10
1564787744.0,10
1564787745.0,10
1564787746.0,10
1564787747.0,10
1564787748.0,10
1564787749.0,10
1564787750.0,10
1564787751.0,10
1564787752.0,10
1564787753.0,10
1564787754.0,10
1564787755.0,10
1564787756.0,10
1564787757.0,10
1564787758.0,10
1564787759.0,10
1564787760.0,10
1564787761.0,10
1564787762.0,10
1564787763.0,10
1564787764.0,10
1564787765.0,10
1564787766.0,10
1564787767.0,10
1564787768.0,10
1564787769.0,10
1564787770.0,10
1564787771.0,10
1564787772.0,10
1564787773.0,10
1564787774.0,10
1564787775.0,10
1564787776.0,10
1564787777.0,10
1564787778.0,10
1564787779.0,10
1564787780.0,10
1564787781.0,10
1564787782.0,10
1564787783.0,10
1564787784.0,10
1564787785.0,10
1564787786.0,10
1564787787.0,10
1564787788.0,10
1564787789.0,10
1564787790.0,10
1564787791.0,10
1564787792.0,10
1564787793.0,10
1564787794.0,10
1564787795.0,10
1564787796.0,10
1564787797.0,10
1564787798.0,10
1564787799.0,10
1564787800.0,10
1564787801.0,10
1564787802.0,10
1564787803.0,10
1564787804.0,10
1564787805.0,10
1564787806.0,10
1564787807.0,10
1564787808.0,10
1564787809.0,10
1564787810.0,10
1564787811.0,10
1564787812.0,10
1564787813.0,10
1564787814.0,10
1564787815.0,10
1564787816.0,10
1564787817.0,10
1564787818.0,10
1564787819.0,10
1564787820.0,10
1564787821.0,10
1564787822.0,10
1564787823.0,10
1564787824.0,10
1564787825.0,10
1564787826.0,10
1564787827.0,10
1564787828.0,10
1564787829.0,10
1564787830.0,10
1564787831.0,10
1564787832.0,10
1564787833.0,10
1564787834.0,10
1564787835.0,10
1564787836.0,10
1564787837.0,10
1564787838.0,10
1564787839.0,10
1564787840.0,10
1564787841.0,10
1564787842.0,10
1564787843.0,10
1564787844.0,10
1564787845.0,10
1564787846.0,10
1564787847.0,10
1564787848.0,10
1564787849.0,10
1564787850.0,10
1564787851.0,10
1564787852.0,10
1564787853.0,10
1564787854.0,10
1564787855.0,10
1564787856.0,10
1564787857.0,10
1564787858.0,10
1564787859.0,10
1564787860.0,10
1564787861.0,10
1564787862.0,10
1564787863.0,10
1564787864.0,10
1564787865.0,10
1564787866.0,10
1564787867.0,10
1564787868.0,10
1564787869.0,10
1564787870.0,10
1564787871.0,10
1564787872.0,10
1564787873.0,10
1564787874.0,10
1564787875.0,10
1564787876.0,10
1564787877.0,10
1564787878.0,10
1564787879.0,10
1564787880.0,10
1564787881.0,10
1564787882.0,10
1564787883.0,10
1564787884.0,10
1564787885.0,10
1564787886.0,10
1564787887.0,10
1564787888.0,10
1564787889.0,10
1564787890.0,10
1564787891.0,10
1564787892.0,10
1564787893.0,10
1564787894.0,10
1564787895.0,10
1564787896.0,10
1564787897.0,10
1564787898.0,10
1564787899.0,10
1564787900.0,10
1564787901.0,10
1564787902.0,10
1564787903.0,10
1564787904.0,10
1564787905.0,10
1564787906.0,10
1564787907.0,10
1564787908.0,10
1564787909.0,10
1564787910.0,10
1564787911.0,10
1564787912.0,10
1564787913.0,10
1564787914.0,10
1564787915.0,10
1564787916.0,10
1564787917.0,10
1564787918.0,10
1564787919.0,10
1564787920.0,10
1564787921.0,10
1564787922.0,10
1564787923.0,10
1564787924.0,10
1564787925.0,10
1564787926.0,10
1564787927.0,10
1564787928.0,10
1564787929.0,10
1564787930.0,10
1564787931.0,10
1564787932.0,10
1564787933.0,10
1564787934.0,10
1564787935.0,10
1564787936.0,10
1564787937.0,10
1564787938.0,10
1564787939.0,10
1564787940.0,10
1564787941.0,10
1564787942.0,10
1564787943.0,10
1564787944.0,10
1564787945.0,10
1564787946.0,10
1564787947.0,10
1564787948.0,10
1564787949.0,10
1564787950.0,10
1564787951.0,10
1564787952.0,10
1564787953.0,10
1564787954.0,10
1564787955.0,10
1564787956.0,10
1564787957.0,10
1564787958.0,10
1564787959.0,10
1564787960.0,10
1564787961.0,10
1564787962.0,10
1564787963.0,10
1564787964.0,10
1564787965.0,10
1564787966.0,10
1564787967.0,10
1564787968.0,10
1564787969.0,10
1564787970.0,10
1564787971.0,10
1564787972.0,10
1564787973.0,10
1564787974.0,10
1564787975.0,10
1564787976.0,10
1564787977.0,10
1564787978.0,10
1564787979.0,10
1564787980.0,10
1564787981.0,10
1564787982.0,10
1564787983.0,10
1564787984.0,10
1564787985.0,10
1564787986.0,10
1564787987.0,10
1564787988.0,10
1564787989.0,10
1564787990.0,10
1564787991.0,10
1564787992.0,10
1564787993.0,10
1564787994.0,10
1564787995.0,10
1564787996.0,10
1564787997.0,10
1564787998.0,10
1564787999.0,10
1564788000.0,10
1564788001.0,10
1564788002.0,10
1564788003.0,10
1564788004.0,10
1564788005.0,10
1564788006.0,10
1564788007.0,10
1564788008.0,10
1564788009.0,10
1564788010.0,10
1564788011.0,10
1564788012.0,10
1564788013.0,10
1564788014.0,10
1564788015.0,10
1564788016.0,10
1564788017.0,10
1564788018.0,10
1564788019.0,10
1564788020.0,10
1564788021.0,10
1564788022.0,10
1564788023.0,10
1564788024.0,10
1564788025.0,10
1564788026.0,10
1564788027.0,10
1564788028.0,10
1564788029.0,10
1564788030.0,10
1564788031.0,10
1564788032.0,10
1564788033.0,10
1564788034.0,10
1564788035.0,10
1564788036.0,10
1564788037.0,10
1564788038.0,10
1564788039.0,10
1564788040.0,10
1564788041.0,10
1564788042.0,10
1564788043.0,10
1564788044.0,10
1564788045.0,10
1564788046.0,10
1564788047.0,10
1564788048.0,10
1564788049.0,10
1564788050.0,10
1564788051.0,10
1564788052.0,10
1564788053.0,10
1564788054.0,10
1564788055.0,10
1564788056.0,10
1564788057.0,10
1564788058.0,10
1564788059.0,10
1564788060.0,10
1564788061.0,10
1564788062.0,10
1564788063.0,10
1564788064.0,10
1564788065.0,10
1564788066.0,10
1564788067.0,10
1564788068.0,10
1564788069.0,10
1564788070.0,10
1564788071.0,10
1564788072.0,10
1564788073.0,10
1564788074.0,10
1564788075.0,10
1564788076.0,10
1564788077.0,10
1564788078.0,10
1564788079.0,10
1564788080.0,10
1564788081.0,10
1564788082.0,10
1564788083.0,10
1564788084.0,10
1564788085.0,10
1564788086.0,10
1564788087.0,10
1564788088.0,10
1564788089.0,10
1564788090.0,10
1564788091.0,10
1564788092.0,10
1564788093.0,10
1564788094.0,10
1564788095.0,10
1564788096.0,10
1564788097.0,10
1564788098.0,10
1564788099.0,10
1564788100.0,10
1564788101.0,10
1564788102.0,10
1564788103.0,10
1564788104.0,10
1564788105.0,10
1564788106.0,10
1564788107.0,10
1564788108.0,10
1564788109.0,10
1564788110.0,10
1564788111.0,10
1564788112.0,10
1564788113.0,10
1564788114.0,10
1564788115.0,10
1564788116.0,10
1564788117.0,10
1564788118.0,10
1564788119.0,10
1564788120.0,10
1564788121.0,10
1564788122.0,10
1564788123.0,10
1564788124.0,10
1564788125.0,10
1564788126.0,10
1564788127.0,10
1564788128.0,10
1564788129.0,10
1564788130.0,10
1564788131.0,10
1564788132.0,10
1564788133.0,10
1564788134.0,10
1564788135.0,10
1564788136.0,10
1564788137.0,10
1564788138.0,10
1564788139.0,10
1564788140.0,10
1564788141.0,10
1564788142.0,10
1564788143.0,10
1564788144.0,10
1564788145.0,10
1564788146.0,10
1564788147.0,10
1564788148.0,10
1564788149.0,10
1564788150.0,10
1564788151.0,10
1564788152.0,10
1564788153.0,10
1564788154.0,10
1564788155.0,10
1564788156.0,10
1564788157.0,10
1564788158.0,10
1564788159.0,10
1564788160.0,10
1564788161.0,10
1564788162.0,10
1564788163.0,10
1564788164.0,10
1564788165.0,10
1564788166.0,10
1564788167.0,10
1564788168.0,10
1564788169.0,10
1564788170.0,10
1564788171.0,10
1564788172.0,10
1564788173.0,10
1564788174.0,10
1564788175.0,10
1564788176.0,10
1564788177.0,10
1564788178.0,10
1564788179.0,10
1564788180.0,10
1564788181.0,10
1564788182.0,10
1564788183.0,10
1564788184.0,10
1564788185.0,10
1564788186.0,10
1564788187.0,10
1564788188.0,10
1564788189.0,10
1564788190.0,10
1564788191.0,10
1564788192.0,10
1564788193.0,10
1564788194.0,10
1564788195.0,10
1564788196.0,10
1564788197.0,10
1564788198.0,10
1564788199.0,10
1564788200.0,10
1564788201.0,10
1564788202.0,10
1564788203.0,10
1564788204.0,10
1564788205.0,10
1564788206.0,10
1564788207.0,10
1564788208.0,10
1564788209.0,10
1564788210.0,10
1564788211.0,10
1564788212.0,10
1564788213.0,10
1564788214.0,10
1564788215.0,10
1564788216.0,10
1564788217.0,10
1564788218.0,10
1564788219.0,10
1564788220.0,10
1564788221.0,10
1564788222.0,10
1564788223.0,10
1564788224.0,10
1564788225.0,10
1564788226.0,10
1564788227.0,10
1564788228.0,10
1564788229.0,10
1564788230.0,10
1564788231.0,10
1564788232.0,10
1564788233.0,10
1564788234.0,10
1564788235.0,10
1564788236.0,10
1564788237.0,10
1564788238.0,10
1564788239.0,10
1564788240.0,10
1564788241.0,10
1564788242.0,10
1564788243.0,10
1564788244.0,10
1564788245.0,10
1564788246.0,10
1564788247.0,10
1564788248.0,10
1564788249.0,10
1564788250.0,10
1564788251.0,10
1564788252.0,10
1564788253.0,10
1564788254.0,10
1564788255.0,10
1564788256.0,10
1564788257.0,10
1564788258.0,10
1564788259.0,10
1564788260.0,10
1564788261.0,10
1564788262.0,10
1564788263.0,10
1564788264.0,10
1564788265.0,10
1564788266.0,10
1564788267.0,10
1564788268.0,10
1564788269.0,10
1564788270.0,10
1564788271.0,10
1564788272.0,10
1564788273.0,10
1564788274.0,10
1564788275.0,10
1564788276.0,10
1564788277.0,10
1564788278.0,10
1564788279.0,10
1564788280.0,10
1564788281.0,10
1564788282.0,10
1564788283.0,10
1564788284.0,10
1564788285.0,10
1564788286.0,10
1564788287.0,10
1564788288.0,10
1564788289.0,10
1564788290.0,10
1564788291.0,10
1564788292.0,10
1564788293.0,10
1564788294.0,10
1564788295.0,10
1564788296.0,10
1564788297.0,10
1564788298.0,10
1564788299.0,10
1564788300.0,10
1564788301.0,10
1564788302.0,10
1564788303.0,10
1564788304.0,10
1564788305.0,10
1564788306.0,10
1564788307.0,10
1564788308.0,10
1564788309.0,10
1564788310.0,10
1564788311.0,10
1564788312.0,10
1564788313.0,10
1564788314.0,10
1564788315.0,10
1564788316.0,10
1564788317.0,10
1564788318.0,10
1564788319.0,10
1564788320.0,10
1564788321.0,10
1564788322.0,10
1564788323.0,10
1564788324.0,10
1564788325.0,10
1564788326.0,10
1564788327.0,10
1564788328.0,10
1564788329.0,10
1564788330.0,10
1564788331.0,10
1564788332.0,10
1564788333.0,10
1564788334.0,10
1564788335.0,10
1564788336.0,10
1564788337.0,10
1564788338.0,10
1564788339.0,10
1564788340.0,10
1564788341.0,10
1564788342.0,10
1564788343.0,10
1564788344.0,10
1564788345.0,10
1564788346.0,10
1564788347.0,10
1564788348.0,10
1564788349.0,10
1564788350.0,10
1564788351.0,10
1564788352.0,10
1564788353.0,10
1564788354.0,10
1564788355.0,10
1564788356.0,10
1564788357.0,10
1564788358.0,10
1564788359.0,10
1564788360.0,10
1564788361.0,10
1564788362.0,10
1564788363.0,10
1564788364.0,10
1564788365.0,10
1564788366.0,10
1564788367.0,10
1564788368.0,10
1564788369.0,10
1564788370.0,10
1564788371.0,10
1564788372.0,10
1564788373.0,10
1564788374.0,10
1564788375.0,10
1564788376.0,10
1564788377.0,10
1564788378.0,10
1564788379.0,10
1564788380.0,10
1564788381.0,10
1564788382.0,10
1564788383.0,10
1564788384.0,10
1564788385.0,10
1564788386.0,10
1564788387.0,10
1564788388.0,10
1564788389.0,10
1564788390.0,10
1564788391.0,10
1564788392.0,10
1564788393.0,10
1564788394.0,10
1564788395.0,10
1564788396.0,10
1564788397.0,10
1564788398.0,10
1564788399.0,10
1564788400.0,10
1564788401.0,10
1564788402.0,10
1564788403.0,10
1564788404.0,10
1564788405.0,10
1564788406.0,10
1564788407.0,10
1564788408.0,10
1564788409.0,10
1564788410.0,10
1564788411.0,10
1564788412.0,10
1564788413.0,10
1564788414.0,10
1564788415.0,10
1564788416.0,10
1564788417.0,10
1564788418.0,10
1564788419.0,10
1564788420.0,10
1564788421.0,10
1564788422.0,10
1564788423.0,10
1564788424.0,10
1564788425.0,10
1564788426.0,10
1564788427.0,10
1564788428.0,10
1564788429.0,10
1564788430.0,10
1564788431.0,10
1564788432.0,10
